57,32,70,90024,3,1.6,3,0,0,0,0,0,-1
47,22,22,90024,1,0.4,3,0,0,0,1,0,-1
51,26,62,90024,4,1.8,3,119,0,0,1,0,-1
34,10,92,90024,2,2.7,1,0,1,1,0,1,-1
58,33,22,90024,3,0.2,1,0,0,0,1,0,-1
67,43,41,90024,2,1.1,1,0,0,0,0,0,-1
64,39,13,90024,4,0.6,2,0,0,0,1,0,-1
41,16,18,90024,1,0.6,3,0,0,0,0,1,-1
49,25,149,90024,2,0.4,1,0,0,0,1,0,-1
41,17,65,90024,3,2.1,3,0,0,0,1,0,-1
56,31,61,90024,4,0.9,1,0,1,1,1,1,-1
58,28,73,90024,1,1.4,3,0,1,0,0,0,-1
33,7,48,90025,4,2.2,2,0,0,0,1,0,-1
45,18,48,90025,3,2.5,2,113,0,0,1,1,-1
51,26,145,90025,1,8.1,1,397,0,0,0,1,-1
37,12,93,90025,1,2.8,1,0,1,0,1,0,-1
63,39,83,90025,3,2,3,0,0,0,1,1,-1
46,19,24,90025,3,0.67,2,0,0,0,1,0,-1
60,34,35,90025,1,0.2,1,0,0,0,1,0,-1
34,8,29,90025,2,2,3,0,0,0,1,1,-1
46,22,53,90025,2,1.7,1,109,0,0,0,0,-1
45,21,69,90025,4,1.9,1,0,0,0,0,0,-1
40,14,179,90025,1,2.6,3,0,0,0,1,0,1
31,5,115,90025,2,1.5,3,189,0,0,1,0,-1
38,14,104,90025,2,1.8,2,79,0,0,0,0,-1
54,29,79,90025,3,1.6,3,0,0,0,0,0,-1
65,40,29,90025,1,1.5,2,0,0,0,0,0,-1
43,18,22,90025,2,0,3,0,0,0,0,0,-1
61,35,35,90025,2,0.2,3,0,0,0,1,0,-1
37,13,115,90025,1,0.8,2,0,0,0,1,1,-1
50,24,133,90025,4,1.4,2,342,0,0,0,1,1
33,8,65,90027,2,0.1,1,89,0,0,1,0,-1
42,18,171,90027,2,8,1,0,0,0,1,0,-1
47,22,124,90027,4,5,3,0,0,0,0,0,1
60,34,114,90028,2,6.9,1,0,0,0,1,0,-1
29,4,121,90028,2,3.3,1,0,0,0,1,0,-1
39,15,41,90028,2,1.7,1,0,0,0,0,0,-1
26,0,129,90028,3,0.7,2,0,0,0,0,0,1
29,4,80,90028,1,0.8,2,0,0,0,1,1,-1
60,34,51,90028,3,1.4,3,0,0,0,0,0,-1
48,22,83,90028,2,0.4,3,248,0,0,1,0,-1
26,1,74,90028,4,2.2,1,0,0,0,1,0,-1
61,36,40,90029,3,0.5,2,0,1,0,1,0,-1
45,21,183,90029,2,1.4,1,0,0,0,1,1,-1
45,21,71,90029,4,1.9,1,0,0,0,1,0,-1
55,29,79,90029,4,4.9,1,0,0,0,0,0,-1
32,6,93,90029,3,1.6,1,79,0,0,1,0,-1
51,27,80,90032,1,2.6,2,0,0,0,1,1,-1
58,34,55,90032,1,0.8,1,168,0,0,1,1,-1
53,27,81,90032,4,2.6,3,0,0,0,1,0,-1
56,32,190,90032,3,2.2,1,0,0,1,1,0,1
49,22,23,90032,2,1,2,0,0,0,1,1,-1
27,3,75,90032,4,0,1,0,0,0,0,0,-1
34,10,51,90032,3,2,1,130,0,0,0,0,-1
49,23,121,90032,1,4.9,1,0,0,0,1,0,-1
58,33,61,90033,4,1.7,1,0,0,0,0,0,-1
61,36,55,90033,3,0.9,3,0,0,0,1,1,-1
36,10,20,90033,4,0.3,1,97,0,0,1,0,-1
63,39,52,90033,2,1.1,1,0,0,0,1,1,-1
27,1,41,90033,1,1.9,3,0,0,0,0,1,-1
40,16,12,90033,1,1,1,91,1,0,0,0,-1
39,13,59,90033,3,0.9,3,199,1,0,1,0,-1
62,37,45,90033,3,0.5,2,200,0,0,1,1,-1
42,16,32,90033,3,0.5,2,0,0,0,0,1,-1
65,39,20,90034,3,0.7,2,0,0,0,0,1,-1
59,34,99,90034,1,4.4,1,0,0,0,0,0,1
37,12,180,90034,1,8.6,1,0,0,0,1,1,-1
57,31,32,90034,3,1.4,1,0,1,1,1,1,-1
31,7,71,90034,1,0.1,1,78,1,0,0,0,-1
41,15,108,90034,1,5.2,1,0,0,0,0,0,-1
64,40,171,90034,2,2.1,1,433,0,0,0,0,-1
40,15,21,90034,2,0,3,0,0,0,1,0,-1
32,7,28,90034,4,1.1,3,0,0,0,0,0,-1
58,33,75,90034,2,0,3,0,0,0,1,0,-1
27,1,83,90034,2,0.2,1,0,0,0,0,1,-1
59,33,53,90034,3,2.5,1,0,0,0,1,0,-1
46,21,34,90034,1,0.1,1,124,0,0,1,0,-1
63,38,41,90034,2,1.5,1,173,0,0,1,1,-1
32,8,14,90034,3,0.9,3,111,0,0,0,0,-1
38,14,48,90034,1,1.8,1,169,0,0,0,0,-1
58,34,58,90034,4,2.3,3,169,0,0,1,0,-1
30,6,42,90034,1,2.1,3,0,0,0,1,0,-1
42,16,49,90034,1,2.8,1,0,0,0,0,0,-1
65,40,49,90034,3,0.5,2,0,0,0,1,0,-1
34,9,105,90035,3,1.2,3,0,1,0,0,0,-1
39,15,129,90035,2,1.9,1,0,0,0,0,0,-1
37,11,22,90035,3,0.1,2,114,0,0,0,0,-1
55,29,38,90035,4,1.5,3,0,0,0,0,1,-1
65,41,79,90035,3,2,3,0,0,0,0,0,-1
59,35,53,90035,4,2.3,3,174,0,0,1,0,-1
38,12,52,90036,1,2,1,0,0,0,0,0,-1
65,39,113,90036,1,2,1,0,0,0,1,1,-1
46,20,61,90036,2,0.4,3,0,0,0,0,0,-1
43,18,113,90036,2,0.4,1,325,1,0,0,0,-1
49,23,93,90036,1,2.4,1,0,0,0,1,1,-1
65,40,75,90036,3,2.2,1,0,0,0,1,0,-1
32,6,83,90036,4,2.2,2,0,0,0,0,0,-1
47,22,122,90037,1,5.1,3,163,1,0,0,0,1
38,14,49,90037,1,1.8,1,0,0,0,0,0,-1
50,26,88,90037,1,2.7,1,0,0,0,1,0,-1
51,24,78,90037,1,2.67,2,0,0,0,1,0,-1
30,5,13,90037,4,0.5,3,0,0,0,0,0,-1
32,7,38,90041,1,1,1,0,0,0,1,0,-1
34,9,71,90041,4,1.3,1,0,0,0,1,0,-1
36,12,79,90041,2,2.2,1,0,0,0,1,0,-1
44,19,74,90041,4,1.9,3,0,0,0,0,0,-1
40,14,123,90041,1,5.2,1,0,0,0,1,0,-1
57,32,68,90041,2,3.7,1,184,0,0,0,0,-1
67,42,75,90041,4,0.1,2,182,0,0,1,0,-1
30,4,45,90041,4,1.3,3,0,0,0,0,0,-1
52,28,54,90041,4,0.1,3,0,0,0,0,1,-1
43,19,75,90041,3,0.3,3,0,0,0,0,0,-1
37,11,35,90044,2,0.8,3,125,0,0,0,0,-1
59,33,63,90044,1,1.6,1,0,0,0,1,1,-1
53,29,20,90045,4,0.2,1,0,0,0,1,0,-1
63,38,153,90045,1,1.3,1,455,0,0,0,0,-1
46,21,40,90045,1,0.3,1,116,0,0,0,0,-1
43,18,59,90048,1,2.4,1,250,0,0,1,0,-1
56,30,101,90048,3,1.7,2,0,0,0,0,1,-1
59,34,60,90048,4,2.1,1,234,0,0,1,1,-1
51,25,93,90048,1,0.3,1,0,0,0,1,0,-1
52,22,22,90049,4,0.4,3,0,0,0,1,1,-1
29,3,103,90049,4,3.4,1,0,0,0,1,0,1
57,32,124,90049,1,0.2,2,0,0,0,1,0,1
52,26,54,90049,2,1.5,2,0,0,0,0,1,-1
57,32,25,90049,2,0.2,3,0,0,0,1,1,-1
53,27,60,90049,1,0.2,1,0,0,0,1,0,-1
27,2,48,90049,2,1.6,3,119,1,0,1,0,-1
40,14,18,90049,4,1.5,3,0,0,0,0,0,-1
28,4,112,90049,2,1.6,2,0,0,0,1,0,1
54,29,12,90057,2,0.2,3,0,0,0,1,0,-1
41,15,159,90057,1,5.5,3,0,0,1,1,0,1
58,32,40,90057,1,1.6,1,0,1,1,1,1,-1
30,5,22,90058,4,0.5,3,109,0,0,1,0,-1
48,24,12,90058,3,0.4,1,0,0,0,0,0,-1
58,34,128,90058,1,7.4,1,0,0,0,0,0,-1
49,25,22,90058,4,0.2,1,83,0,0,1,0,-1
35,10,23,90058,4,1.1,3,0,0,0,0,1,-1
48,23,19,90058,1,0.1,1,0,0,0,1,0,-1
30,4,35,90059,4,0.8,1,0,0,0,1,1,-1
58,34,25,90059,2,0.3,1,123,0,0,1,0,-1
41,17,143,90059,2,2.7,3,209,0,0,1,0,1
60,35,173,90059,3,3.1,3,0,0,0,1,0,1
46,20,158,90064,1,2.4,1,0,0,0,1,1,-1
28,4,191,90064,1,6.33,1,0,0,0,1,0,-1
26,1,85,90064,1,1.9,1,0,0,0,1,0,-1
36,12,142,90064,3,2.3,2,0,0,1,1,1,1
35,9,105,90064,2,4.5,3,0,0,0,0,0,-1
30,4,113,90064,2,0.2,1,0,0,0,1,0,-1
36,11,32,90064,3,1.3,1,0,0,0,0,0,-1
46,20,74,90064,3,0.7,2,0,0,0,1,1,-1
61,35,53,90064,1,2.8,2,167,0,0,1,0,-1
53,29,141,90064,2,0.2,3,0,0,0,0,0,1
49,25,135,90064,2,1.4,1,82,0,0,1,1,-1
32,8,115,90064,1,4,1,0,0,0,0,0,-1
40,14,53,90064,1,2,1,0,0,0,1,1,-1
60,34,41,90064,3,2.2,3,0,0,0,0,1,-1
64,38,32,90065,3,0.7,2,0,0,0,1,1,-1
37,12,40,90065,2,1.1,2,0,1,0,0,1,-1
42,17,114,90065,2,0.4,1,0,0,0,0,0,-1
27,3,34,90065,1,0.2,3,0,0,0,1,1,-1
33,9,131,90065,3,2.2,3,0,1,0,0,0,1
24,-2,135,90065,2,7.2,1,0,0,0,1,0,-1
30,5,73,90065,1,2.6,2,133,0,0,1,0,-1
46,20,122,90065,3,3,3,0,0,1,1,1,1
28,3,90,90066,2,3.3,1,0,0,0,1,1,-1
42,16,74,90066,1,2.8,1,0,0,0,1,0,-1
63,37,20,90066,1,0.8,2,0,1,0,0,1,-1
27,3,112,90066,3,2.5,1,389,1,0,1,0,-1
60,36,195,90066,1,4.7,1,0,0,0,1,0,-1
58,34,30,90066,3,0.4,2,0,0,0,0,0,-1
27,0,40,90068,1,2,2,110,0,0,0,1,-1
49,24,51,90071,1,1.3,2,0,0,0,0,0,-1
64,39,22,90071,4,0.6,2,0,0,0,0,0,-1
54,29,29,90071,1,1.5,2,97,0,0,1,0,-1
54,28,183,90071,1,1,1,442,0,0,0,0,-1
41,17,94,90071,3,3.8,2,327,1,1,1,0,1
34,10,60,90071,3,2.8,1,0,0,1,1,1,-1
53,29,83,90073,4,1,2,0,0,0,1,0,-1
64,39,73,90073,3,2.4,1,185,0,0,0,0,-1
38,13,41,90073,4,1.7,1,0,0,0,1,0,-1
54,28,49,90073,4,2.8,2,0,1,0,0,0,-1
48,22,133,90073,2,3.1,2,0,0,0,1,0,1
58,28,58,90073,3,2,3,0,0,0,1,0,-1
59,34,80,90086,3,0.5,1,0,0,0,1,1,-1
48,22,59,90086,4,2.6,1,0,0,0,1,1,-1
48,22,125,90086,1,2.4,1,0,0,0,1,0,-1
45,19,34,90089,3,1.5,1,0,1,0,0,0,-1
35,10,81,90089,3,0.6,2,104,0,0,1,0,-1
42,18,22,90089,1,1,1,0,0,0,0,0,-1
51,26,70,90089,1,1.2,1,169,0,0,0,0,-1
26,1,55,90089,3,2.6,3,113,0,0,0,1,-1
43,16,8,90089,3,0.67,2,88,0,0,1,0,-1
56,30,158,90089,4,6.1,1,0,0,0,0,0,1
57,32,174,90089,1,6.8,2,466,0,0,1,0,1
27,0,33,90089,4,1,3,0,0,0,0,0,-1
64,39,122,90089,4,0.2,1,378,0,0,1,0,1
37,11,84,90089,2,1.8,1,0,0,0,1,1,-1
36,10,65,90089,4,2.2,2,0,0,0,0,0,-1
54,24,75,90089,2,4.5,3,0,0,0,0,0,-1
60,36,14,90089,2,0.3,1,109,0,0,1,1,-1
40,14,129,90089,1,5.9,3,0,0,0,1,0,1
59,35,60,90089,1,0,2,0,0,0,1,1,-1
56,31,192,90089,1,7,3,0,0,1,1,0,1
43,16,71,90089,3,2.33,2,0,0,0,0,0,-1
43,18,103,90089,3,1,1,180,0,0,1,1,-1
56,32,15,90089,1,0.1,2,0,0,0,1,0,-1
63,39,160,90089,2,2.1,1,0,0,0,1,1,-1
59,35,94,90089,1,3.8,1,272,0,0,0,0,-1
24,0,44,90089,4,1.6,1,180,0,0,1,0,-1
55,29,62,90089,1,0.2,1,0,0,0,1,0,-1
35,9,131,90089,3,0.3,3,0,0,1,1,1,1
42,18,54,90089,1,1.8,1,0,0,0,1,0,-1
46,22,141,90089,2,3.3,1,0,1,1,1,1,-1
55,31,69,90089,1,2.7,2,0,1,0,0,1,-1
46,20,105,90089,4,3.2,1,0,0,0,0,0,1
43,18,88,90089,4,1.1,2,0,0,0,1,0,-1
42,17,73,90089,4,0.4,1,0,1,0,0,0,-1
25,-1,113,90089,4,2.1,3,0,0,0,1,0,-1
24,-3,28,90089,4,1,3,0,0,0,0,0,-1
46,21,51,90089,4,1.9,3,0,0,0,0,0,-1
34,10,152,90089,2,6.5,1,0,0,0,0,0,-1
43,19,132,90089,1,5,1,0,0,0,0,0,-1
37,12,132,90089,2,3.9,1,0,0,0,0,0,-1
51,25,175,90089,3,0.7,1,312,0,0,0,0,1
56,30,195,90089,1,2.9,1,0,0,0,0,0,-1
45,18,44,90089,3,1,2,193,0,0,0,0,-1
52,28,43,90089,4,1.1,2,0,0,0,0,0,-1
26,0,49,90089,3,2.4,2,0,0,0,0,0,-1
41,16,9,90089,2,0.3,2,0,0,0,0,1,-1
26,1,35,90089,2,1.7,2,119,0,0,0,1,-1
52,28,62,90089,1,1.8,3,0,0,0,1,0,-1
47,23,19,90089,1,1,1,0,0,0,0,1,-1
57,27,63,90095,3,2,3,0,0,0,1,0,-1
58,34,42,90095,4,1.5,1,0,0,0,1,1,-1
65,39,170,90095,3,7.9,3,99,0,1,1,0,1
41,16,65,90095,3,0.5,3,0,0,0,1,0,-1
45,19,93,90095,4,2.6,3,0,0,0,0,0,-1
53,28,18,90095,4,0.1,3,109,1,1,1,1,-1
29,5,30,90095,3,1,2,0,0,0,0,0,-1
65,40,129,90095,1,1.3,1,0,0,0,1,1,-1
54,30,70,90095,1,1.6,3,265,0,0,0,0,-1
32,7,44,90095,4,0.8,1,0,0,0,1,0,-1
49,23,84,90095,3,2.1,1,134,1,0,1,0,-1
53,27,145,90095,2,6.1,3,294,0,1,1,1,1
29,3,175,90095,3,3.3,3,329,0,0,1,0,1
42,17,95,90095,3,0.5,3,0,0,0,0,0,-1
25,0,65,90095,4,0.2,1,0,1,0,0,0,-1
28,4,32,90095,3,1,2,0,0,0,0,0,-1
47,23,33,90095,1,1,1,0,0,0,1,1,-1
52,27,33,90095,2,0.7,2,0,0,0,0,1,-1
47,21,141,90095,1,2.4,1,0,0,0,0,0,-1
36,11,39,90095,4,1.7,1,0,0,0,1,0,-1
56,26,50,90095,3,1.4,3,0,0,0,0,0,-1
30,6,41,90095,1,2.4,2,0,0,0,1,0,-1
52,28,39,90095,3,1.9,2,83,0,1,1,1,-1
45,20,94,90095,3,0.5,3,0,0,0,1,0,-1
39,13,63,90095,4,0.2,3,242,0,0,0,0,-1
53,29,10,90095,2,0.4,1,0,0,0,0,0,-1
62,36,183,90095,2,3.4,3,0,0,0,0,0,1
50,25,29,90095,2,1.3,1,0,0,0,0,0,-1
51,25,70,90095,1,0.8,3,0,1,0,1,0,-1
56,31,72,90095,3,2,2,0,0,0,0,0,-1
39,13,61,90095,2,2.4,2,90,0,0,1,0,-1
25,0,53,90095,2,1.6,3,0,0,0,1,1,-1
56,29,45,90095,4,2.5,2,113,0,0,1,0,-1
58,34,80,90095,2,1.6,1,0,0,0,1,1,-1
29,5,133,90095,1,5.4,1,212,0,0,1,0,-1
63,37,10,90095,2,0.4,1,0,0,0,1,0,-1
33,7,21,90095,1,0.6,3,0,1,0,0,0,-1
37,13,95,90095,2,1.7,2,83,0,0,0,0,-1
38,13,81,90095,1,4,3,206,1,0,1,0,-1
49,25,30,90095,4,0.9,2,0,0,0,0,1,-1
34,9,78,90095,3,0.6,2,0,0,0,1,0,-1
64,39,114,90095,1,0.8,3,0,0,0,1,0,-1
38,14,54,90095,2,0.6,3,218,0,0,0,0,-1
54,28,64,90095,2,0.8,3,0,1,0,1,0,-1
61,35,49,90095,4,1.7,2,185,0,0,0,0,-1
30,4,40,90095,1,0.3,1,0,0,0,1,0,-1
40,15,180,90095,1,4.1,1,0,0,0,0,0,-1
64,40,95,90095,2,0,3,0,0,0,1,1,-1
57,32,135,90095,3,4.8,2,0,1,1,1,0,1
60,36,165,90095,3,5.6,1,0,0,0,0,1,1
49,23,134,90095,2,6.3,1,0,0,0,1,0,-1
43,19,70,90095,3,2.33,1,0,0,0,1,0,-1
29,4,134,90095,2,3.3,1,204,0,0,0,0,-1
42,17,89,90095,1,0.1,2,170,0,0,1,0,-1
65,40,32,90095,1,1.1,3,120,0,0,1,0,-1
58,33,23,90095,3,1.3,2,131,0,0,0,0,-1
59,35,78,90095,2,2.8,1,0,0,0,1,0,-1
51,26,59,90095,1,1.2,1,139,0,0,1,0,-1
55,25,52,90095,1,1.4,3,207,1,0,0,0,-1
60,35,33,90095,2,0.5,2,0,0,0,1,0,-1
54,28,155,90095,1,1,1,256,0,0,1,1,-1
58,32,28,90095,2,0.3,1,148,0,0,0,0,-1
53,27,115,90095,2,0.5,3,0,0,0,0,0,1
34,10,68,90095,3,2.6,2,0,0,0,0,0,-1
32,8,142,90095,4,6.2,2,120,0,1,1,1,1
44,17,69,90095,3,2.67,2,0,0,0,0,0,-1
40,16,65,90095,2,3.2,1,0,0,0,1,0,-1
35,5,93,90095,4,1.8,3,0,0,0,0,1,-1
40,15,43,90095,4,1.7,1,98,0,0,0,0,-1
63,38,110,90095,3,1.8,2,109,0,0,1,0,-1
50,26,19,90095,1,0.9,3,0,0,0,0,0,-1
55,29,79,90210,3,0.8,1,0,0,0,1,0,-1
53,28,98,90210,1,1.3,3,355,0,0,1,0,-1
62,38,123,90210,1,2.9,1,0,0,0,0,0,-1
61,36,29,90210,2,0.5,2,0,0,0,1,0,-1
62,38,132,90210,1,2.9,1,0,0,0,0,0,-1
38,13,140,90210,4,0.5,1,0,0,0,0,0,1
57,32,102,90210,1,2.6,1,0,0,0,1,0,-1
43,17,41,90210,3,2.2,2,0,0,0,1,0,-1
65,39,10,90210,1,0.8,2,0,0,0,1,0,-1
56,32,64,90210,4,1.5,1,0,0,0,1,0,-1
57,27,63,90210,4,2,3,0,0,0,1,0,-1
52,28,25,90212,4,1,1,0,0,0,0,0,-1
58,32,111,90212,2,1.4,1,298,0,0,1,0,-1
34,8,171,90212,2,2.2,2,569,0,0,1,0,1
36,12,88,90212,2,2.7,1,0,0,0,1,0,-1
49,24,30,90212,4,0.4,2,157,0,1,1,1,-1
51,25,29,90212,1,1.4,3,102,0,0,0,1,-1
39,9,32,90212,3,2,3,116,0,0,1,0,-1
36,11,101,90212,3,1.2,3,0,1,0,0,1,-1
51,26,134,90230,4,4.5,3,0,1,1,1,0,1
30,6,154,90230,1,6,1,0,0,0,0,0,-1
46,20,82,90230,2,1.7,2,0,0,0,1,1,-1
45,20,22,90230,1,0.1,1,0,0,0,0,0,-1
36,11,9,90230,4,0.2,3,0,0,0,1,0,-1
62,38,158,90230,2,2.1,1,0,0,0,0,1,-1
45,20,39,90232,1,2.4,1,0,0,0,0,1,-1
29,5,85,90232,3,2.5,1,0,0,0,1,1,-1
56,32,120,90232,1,7.4,1,186,0,0,1,0,-1
32,7,101,90232,4,2.2,2,0,0,0,1,0,-1
50,25,42,90232,2,0.7,2,110,0,0,0,1,-1
50,26,190,90245,3,2.1,3,240,0,0,1,0,1
30,4,39,90245,3,1.1,2,0,0,0,1,0,-1
51,25,31,90245,2,0.4,3,161,0,0,1,1,-1
49,23,33,90245,1,0.3,3,0,0,1,1,1,-1
36,11,133,90245,1,3.8,1,290,1,1,1,1,-1
28,3,70,90245,4,2.2,1,240,0,0,0,1,-1
53,28,31,90245,4,0.1,3,0,0,0,1,0,-1
53,27,101,90245,4,4.9,1,0,0,0,1,0,-1
50,26,192,90245,2,1.8,3,301,0,1,1,1,1
43,18,29,90245,1,0.3,3,0,0,0,1,0,-1
51,26,12,90245,2,0.7,3,109,0,0,1,1,-1
51,27,42,90245,4,0.1,3,0,0,0,0,0,-1
26,2,195,90245,1,6.33,1,0,0,0,0,0,-1
34,9,99,90245,4,2.2,2,155,0,0,1,0,-1
40,14,74,90245,4,1.4,2,0,0,0,1,0,-1
48,24,79,90245,4,1.4,2,0,1,0,0,1,-1
43,19,81,90245,1,0.3,1,218,0,0,1,0,-1
30,4,38,90245,1,1.9,3,0,0,0,1,0,-1
44,20,81,90245,4,2,3,277,0,0,1,0,-1
40,14,58,90245,4,0.2,3,0,0,0,1,0,-1
38,12,180,90245,1,2.8,3,158,0,0,1,0,1
62,37,115,90245,4,3.4,2,0,0,0,1,1,-1
61,37,68,90245,4,2.3,3,0,0,0,0,0,-1
62,36,41,90245,2,1,3,154,1,0,1,0,-1
38,13,15,90245,2,0.1,2,90,0,0,1,0,-1
54,28,39,90245,4,0.7,2,0,0,0,1,0,-1
30,6,101,90245,2,0.6,1,0,0,0,1,0,-1
64,38,29,90245,3,0.7,2,0,0,0,1,0,-1
29,4,102,90245,2,3.3,1,303,0,0,0,0,-1
30,5,30,90245,4,0.8,1,158,0,0,1,0,-1
27,3,43,90245,3,0.1,2,163,0,0,1,0,-1
54,28,159,90245,2,0.5,1,461,0,0,1,0,-1
43,17,53,90245,2,0.7,1,130,1,0,1,0,-1
28,3,95,90245,2,1.8,2,0,0,0,0,0,-1
49,23,125,90245,1,2.4,1,0,0,0,0,1,-1
30,6,30,90245,1,0.4,3,0,0,0,1,1,-1
56,30,70,90245,3,0.3,2,0,0,0,0,0,-1
50,25,99,90245,1,4.6,1,368,1,1,0,1,1
51,26,179,90245,1,8.1,1,0,1,0,1,0,-1
59,35,108,90245,4,3.8,2,304,0,0,1,0,1
50,24,62,90245,1,1.4,3,0,0,0,0,0,-1
56,31,64,90245,2,2.3,3,0,0,0,0,0,-1
61,35,60,90245,1,2.5,3,0,0,0,1,0,-1
33,7,111,90245,2,1.3,1,0,0,0,1,0,-1
47,21,90,90245,2,0.8,3,0,0,0,0,0,-1
60,35,65,90245,2,1.5,1,220,0,0,0,1,-1
46,21,154,90245,2,2.8,1,94,0,0,0,0,-1
41,15,49,90245,3,0.9,3,0,0,1,1,1,-1
57,33,28,90245,1,1.2,3,98,0,0,1,0,-1
53,27,110,90245,1,4.9,1,0,0,0,1,0,-1
27,1,138,90250,2,2,1,0,0,0,1,0,-1
33,6,78,90250,4,2,2,119,1,0,1,0,-1
37,11,43,90250,1,2,1,0,0,0,1,0,-1
31,7,192,90250,1,0,2,0,0,0,1,0,1
55,30,64,90250,2,2.3,3,0,0,0,0,0,-1
46,20,12,90250,4,0.6,3,0,0,0,0,1,-1
40,15,149,90250,2,3.9,1,319,0,0,1,1,-1
35,9,142,90250,2,0,1,0,1,0,1,0,-1
39,15,125,90250,1,3.5,1,0,0,0,1,1,-1
43,19,153,90254,2,7.5,1,0,0,0,1,0,-1
55,30,81,90254,4,3.8,2,0,0,0,1,0,-1
47,23,170,90254,2,6.5,2,0,0,1,1,1,1
48,23,43,90254,4,1.9,3,0,0,0,1,0,-1
44,20,81,90254,4,0.8,1,228,0,0,0,1,-1
27,2,41,90254,2,1.7,2,0,0,0,1,0,-1
54,28,95,90254,1,1.9,2,0,0,0,1,0,-1
